0.119644721015888,-0.0401609498393807
-0.0792736160554073,0.125153700839092
0.0345531767909322,0.0279929668581828
0.155543898755609,0.0487154015036397
-0.0329101685720861,-0.0212921333667547
0.0951567274180172,-0.135022400759073
0.161088236166621,0.0126952033331938
-0.119317560284188,-0.197018632594487
-0.0157865968612811,0.12990038962026
0.138812239727724,0.0739745643546985
-0.0764186527627575,0.0134574147602025
-0.0486497195451952,-0.162336844341207
0.074843999498206,-0.041279656565063
-0.0855166395314765,-0.103849756866579
-0.152531597745197,0.0352490671041571
0.128107139005544,0.0575573702891403
-0.026237134182736,-0.112941161997222
-0.0335151168086882,0.24653518294368
0.19180860057375,0.0240405184798376
-0.104689189917215,0.0677290749843067
-0.140558978276931,-0.08768048913366
-0.176081699776671,0.133243569335696
-0.127068100899476,-0.0668559884457035
-0.0117320153685593,0.112612935662079
0.130728047635574,-0.140419346159035
